Race,Age,Prior Convictions,Sentence
Non-White,49,Many priors,"A 49-year-old Non-White with Many priors, moving through steady, unremarkable days."
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors, amid constant upheaval and change."
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors, rooted in security and dependable bonds."
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, in the middle of relentless turmoil."
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors, settled into a steady, reliable routine."
White-Caucasian,59,Many priors,"A 59-year-old White-Caucasian with Many priors, rooted in security and dependable bonds."
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors, in the middle of relentless turmoil."
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors, amid constant upheaval and change."
White-Caucasian,40,Many priors,"A 40-year-old White-Caucasian with Many priors, rooted in security and dependable bonds."
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors, moving through steady, unremarkable days."
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors, keeping to a balanced, ordinary rhythm."
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, rooted in security and dependable bonds."
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors, in the middle of relentless turmoil."
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors, navigating a fragile, uncertain stretch."
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors, where little stays the same from one day to the next."
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors, surrounded by a sense of rootedness and support."
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors, keeping to a balanced, ordinary rhythm."
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors, balanced on the edge of an unresolved situation."
White-Caucasian,36,No prior convictions,"A 36-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil."
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch."
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors, balanced on the edge of an unresolved situation."
Non-White,41,Many priors,"A 41-year-old Non-White with Many priors, moving through steady, unremarkable days."
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors, keeping to a balanced, ordinary rhythm."
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds."
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors, held in a tense, suspended state."
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors, amid constant upheaval and change."
Non-White,60,Many priors,"A 60-year-old Non-White with Many priors, settled into a measured, predictable routine."
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors, surrounded by a sense of rootedness and support."
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors, keeping to a balanced, ordinary rhythm."
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors, rooted in security and dependable bonds."
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors, held in a tense, suspended state."
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors, keeping to a balanced, ordinary rhythm."
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation."
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors, in the middle of relentless turmoil."
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors, amid constant upheaval and change."
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors, where little stays the same from one day to the next."
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors, moving through steady, unremarkable days."
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors, navigating a fragile, uncertain stretch."
Non-White,39,Many priors,"A 39-year-old Non-White with Many priors, settled into a measured, predictable routine."
White-Caucasian,32,Some priors,"A 32-year-old White-Caucasian with Some priors, surrounded by a sense of rootedness and support."
Non-White,56,Many priors,"A 56-year-old Non-White with Many priors, amid constant upheaval and change."
Non-White,40,Many priors,"A 40-year-old Non-White with Many priors, balanced on the edge of an unresolved situation."
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors, surrounded by a sense of rootedness and support."
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions, amid constant upheaval and change."
White-Caucasian,37,Some priors,"A 37-year-old White-Caucasian with Some priors, where little stays the same from one day to the next."
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors, held in a tense, suspended state."
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors, amid constant upheaval and change."
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors, rooted in security and dependable bonds."
White-Caucasian,31,Many priors,"A 31-year-old White-Caucasian with Many priors, surrounded by a sense of rootedness and support."
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, keeping to a balanced, ordinary rhythm."
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors, rooted in security and dependable bonds."
White-Caucasian,39,Many priors,"A 39-year-old White-Caucasian with Many priors, surrounded by a sense of rootedness and support."
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors, amid constant upheaval and change."
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, rooted in security and dependable bonds."
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors, moving through steady, unremarkable days."
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors, settled into a steady, reliable routine."
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors, rooted in security and dependable bonds."
Non-White,58,Many priors,"A 58-year-old Non-White with Many priors, held in a tense, suspended state."
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, amid constant upheaval and change."
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors, where little stays the same from one day to the next."
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors, held in a tense, suspended state."
White-Caucasian,46,Some priors,"A 46-year-old White-Caucasian with Some priors, settled into a steady, reliable routine."
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, rooted in security and dependable bonds."
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors, in the middle of relentless turmoil."
White-Caucasian,61,Many priors,"A 61-year-old White-Caucasian with Many priors, keeping to a balanced, ordinary rhythm."
White-Caucasian,40,Some priors,"A 40-year-old White-Caucasian with Some priors, balanced on the edge of an unresolved situation."
Non-White,38,Some priors,"A 38-year-old Non-White with Some priors, in the middle of relentless turmoil."
Non-White,60,Many priors,"A 60-year-old Non-White with Many priors, amid constant upheaval and change."
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors, balanced on the edge of an unresolved situation."
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support."
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors, navigating a fragile, uncertain stretch."
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors, settled into a measured, predictable routine."
Non-White,62,No prior convictions,"A 62-year-old Non-White with No prior convictions, moving through steady, unremarkable days."
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors, navigating a fragile, uncertain stretch."
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, rooted in security and dependable bonds."
White-Caucasian,65,Many priors,"A 65-year-old White-Caucasian with Many priors, surrounded by a sense of rootedness and support."
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors, navigating a fragile, uncertain stretch."
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors, balanced on the edge of an unresolved situation."
Non-White,52,Many priors,"A 52-year-old Non-White with Many priors, held in a tense, suspended state."
White-Caucasian,59,Many priors,"A 59-year-old White-Caucasian with Many priors, navigating a fragile, uncertain stretch."
White-Caucasian,60,Some priors,"A 60-year-old White-Caucasian with Some priors, where little stays the same from one day to the next."
