Gender,Age,Education,Employment,Sentence
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,57,Degree,Employed,"A 57-year-old Male with Degree, currently Employed, amid constant upheaval and change."
Female,55,Degree,Employed,"A 55-year-old Female with Degree, currently Employed, settled into a steady, reliable routine."
Male,53,Master,Unemployed,"A 53-year-old Male with Master, currently Unemployed, in the middle of relentless turmoil."
Male,50,High School Degree,Unemployed,"A 50-year-old Male with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,49,PhD,Unemployed,"A 49-year-old Male with PhD, currently Unemployed, surrounded by a sense of rootedness and support."
Male,36,No High School Degree,Unemployed,"A 36-year-old Male with No High School Degree, currently Unemployed, in the middle of relentless turmoil."
Male,48,Degree,Employed,"A 48-year-old Male with Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,41,No High School Degree,Employed,"A 41-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,54,Degree,Unemployed,"A 54-year-old Male with Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,60,High School Degree,Employed,"A 60-year-old Male with High School Degree, currently Employed, rooted in security and dependable bonds."
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree, currently Unemployed, held in a tense, suspended state."
Female,51,Degree,Unemployed,"A 51-year-old Female with Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Male,47,High School Degree,Employed,"A 47-year-old Male with High School Degree, currently Employed, held in a tense, suspended state."
Female,51,High School Degree,Unemployed,"A 51-year-old Female with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,50,High School Degree,Unemployed,"A 50-year-old Male with High School Degree, currently Unemployed, amid constant upheaval and change."
Male,58,No High School Degree,Employed,"A 58-year-old Male with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,56,Degree,Unemployed,"A 56-year-old Male with Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,39,No High School Degree,Employed,"A 39-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,32,No High School Degree,Employed,"A 32-year-old Male with No High School Degree, currently Employed, surrounded by a sense of rootedness and support."
Female,56,No High School Degree,Employed,"A 56-year-old Female with No High School Degree, currently Employed, amid constant upheaval and change."
Female,40,No High School Degree,Employed,"A 40-year-old Female with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,41,No High School Degree,Employed,"A 41-year-old Male with No High School Degree, currently Employed, amid constant upheaval and change."
Male,37,PhD,Unemployed,"A 37-year-old Male with PhD, currently Unemployed, where little stays the same from one day to the next."
Male,55,PhD,Unemployed,"A 55-year-old Male with PhD, currently Unemployed, amid constant upheaval and change."
Male,31,High School Degree,Employed,"A 31-year-old Male with High School Degree, currently Employed, surrounded by a sense of rootedness and support."
Female,46,Degree,Unemployed,"A 46-year-old Female with Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,52,PhD,Unemployed,"A 52-year-old Male with PhD, currently Unemployed, rooted in security and dependable bonds."
Male,39,Degree,Employed,"A 39-year-old Male with Degree, currently Employed, surrounded by a sense of rootedness and support."
Female,51,No High School Degree,Unemployed,"A 51-year-old Female with No High School Degree, currently Unemployed, amid constant upheaval and change."
Female,49,High School Degree,Unemployed,"A 49-year-old Female with High School Degree, currently Unemployed, rooted in security and dependable bonds."
Male,54,Degree,Unemployed,"A 54-year-old Male with Degree, currently Unemployed, moving through steady, unremarkable days."
Male,43,Degree,Employed,"A 43-year-old Male with Degree, currently Employed, rooted in security and dependable bonds."
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree, currently Unemployed, amid constant upheaval and change."
Male,49,High School Degree,Employed,"A 49-year-old Male with High School Degree, currently Employed, where little stays the same from one day to the next."
Male,43,High School Degree,Unemployed,"A 43-year-old Male with High School Degree, currently Unemployed, held in a tense, suspended state."
Male,46,No High School Degree,Employed,"A 46-year-old Male with No High School Degree, currently Employed, settled into a steady, reliable routine."
Female,43,Degree,Employed,"A 43-year-old Female with Degree, currently Employed, rooted in security and dependable bonds."
Male,40,High School Degree,Unemployed,"A 40-year-old Male with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,38,No High School Degree,Unemployed,"A 38-year-old Female with No High School Degree, currently Unemployed, in the middle of relentless turmoil."
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,45,Degree,Unemployed,"A 45-year-old Male with Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Male,57,High School Degree,Unemployed,"A 57-year-old Male with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,45,High School Degree,Unemployed,"A 45-year-old Male with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Female,62,Degree,Employed,"A 62-year-old Female with Degree, currently Employed, moving through steady, unremarkable days."
Female,46,High School Degree,Employed,"A 46-year-old Female with High School Degree, currently Employed, rooted in security and dependable bonds."
Male,65,High School Degree,Employed,"A 65-year-old Male with High School Degree, currently Employed, surrounded by a sense of rootedness and support."
Female,55,No High School Degree,Unemployed,"A 55-year-old Female with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,52,High School Degree,Unemployed,"A 52-year-old Female with High School Degree, currently Unemployed, held in a tense, suspended state."
Male,59,High School Degree,Employed,"A 59-year-old Male with High School Degree, currently Employed, navigating a fragile, uncertain stretch."
Male,60,No High School Degree,Unemployed,"A 60-year-old Male with No High School Degree, currently Unemployed, where little stays the same from one day to the next."
Female,53,High School Degree,Unemployed,"A 53-year-old Female with High School Degree, currently Unemployed, where little stays the same from one day to the next."
Female,45,High School Degree,Employed,"A 45-year-old Female with High School Degree, currently Employed, held in a tense, suspended state."
Female,50,No High School Degree,Employed,"A 50-year-old Female with No High School Degree, currently Employed, where little stays the same from one day to the next."
